sentence_id,treatment,medical,treatment_first_index,treatment_last_index,medical_first_index,medical_last_index,sentence_text
23004194,EBRT,local microscopic diseases,4,4,10,12,External beam radiotherapy ( EBRT ) treats gross tumors and local microscopic diseases .
23004194,External beam radiotherapy,gross tumors,0,2,7,8,External beam radiotherapy ( EBRT ) treats gross tumors and local microscopic diseases .
23004194,EBRT,gross tumors,4,4,7,8,External beam radiotherapy ( EBRT ) treats gross tumors and local microscopic diseases .
23172974,ACOG,other controversial issues,41,41,43,45,Comparison with other guidelines indicates that ACOG treats home birth as an ethical exception : comparable evidence leads to strikingly different recommendations in the case of home birth and the case of trial of labor following a prior cesarean ; and ACOG treats other controversial issues that involve similar ethical questions quite differently .
23298082,The paediatric laser service,dermatological conditions,0,3,16,17,"The paediatric laser service at Great Ormond Street Hospital ( GOSH ) treats a range of dermatological conditions including a variety of vascular anomalies , excess hair growth and disfiguring scars ."
23298082,The paediatric laser service,vascular anomalies,0,3,22,23,"The paediatric laser service at Great Ormond Street Hospital ( GOSH ) treats a range of dermatological conditions including a variety of vascular anomalies , excess hair growth and disfiguring scars ."
23298082,The paediatric laser service,excess hair growth,0,3,25,27,"The paediatric laser service at Great Ormond Street Hospital ( GOSH ) treats a range of dermatological conditions including a variety of vascular anomalies , excess hair growth and disfiguring scars ."
23298082,The paediatric laser service,disfiguring scars,0,3,29,30,"The paediatric laser service at Great Ormond Street Hospital ( GOSH ) treats a range of dermatological conditions including a variety of vascular anomalies , excess hair growth and disfiguring scars ."
23302545,photocatalysis-constructed wetland combination method,the high-salt chromium-containing wastewater,9,12,15,18,A comparative experiment of the constructed wetland method and photocatalysis-constructed wetland combination method that treats the high-salt chromium-containing wastewater was carried out .
23637342,a perfusion adapter,the lower extremities,8,10,18,20,The following case shows how the use of a perfusion adapter for antegrade leg perfusion treats ischemia of the lower extremities .
24106580,Triacetyluridine,epileptic encephalopathy,0,0,2,3,Triacetyluridine treats epileptic encephalopathy from CAD mutations : a case report and review .
24289210,This study,the semantic interpretation,0,1,3,5,This study treats the semantic interpretation and the different ways of expressing the parameters of depth and the descendants ' subgraph .
24289210,This study,the different ways,0,1,7,9,This study treats the semantic interpretation and the different ways of expressing the parameters of depth and the descendants ' subgraph .
24557501,a murine anti-SEB IgG1,SEB-induced lethal shock,12,15,19,21,"We have previously shown that monoclonal antibody ( MAb ) 20B1 , a murine anti-SEB IgG1 , successfully treats SEB-induced lethal shock ( SEBILS ) and bacteremia that is caused by SEB-producing S. aureus ."
24557501,monoclonal antibody ( MAb ) 20B1,SEB-induced lethal shock,5,10,19,21,"We have previously shown that monoclonal antibody ( MAb ) 20B1 , a murine anti-SEB IgG1 , successfully treats SEB-induced lethal shock ( SEBILS ) and bacteremia that is caused by SEB-producing S. aureus ."
24824423,the first reported model,solid ferrous iron,2,5,9,11,"This is the first reported model that explicitly treats solid ferrous iron as the primary product of reduction , with aqueous ferrous iron as a passive byproduct ."
25001033,a structural model,the atomic motions,2,4,12,14,We propose a structural model that treats in a unified fashion both the atomic motions and electronic excitations in quenched melts of pnictide and chalcogenide semiconductors .
25001033,a structural model,electronic excitations,2,4,16,17,We propose a structural model that treats in a unified fashion both the atomic motions and electronic excitations in quenched melts of pnictide and chalcogenide semiconductors .
25265648,Employee assistance program,personal problems,0,2,4,5,Employee assistance program treats personal problems .
25449166,WinVAST model,an entire multi-catchment,0,1,13,15,"WinVAST model , developed by the University of Virginia in 2003 , treats an entire multi-catchment by a tree-view structure ."
25911239,the R-ZES,coronary artery stenosis,9,10,15,17,"The studies conducted under this program have established that the R-ZES safely and effectively treats coronary artery stenosis , with low rates of target lesion failure , target vessel revascularization , and stent thrombosis during extended follow-up ."
26743057,Increasing dose of methylprednisolone pulse therapy,desquamative interstitial pneumonia,0,5,7,9,Increasing dose of methylprednisolone pulse therapy treats desquamative interstitial pneumonia in a child .
26875004,The United Kingdom National Health Service,elective and emergency patients,0,5,8,11,"The United Kingdom National Health Service treats both elective and emergency patients and seeks to provide high quality care , free at the point of delivery ."
26879191,the HD system,the 3D space,6,8,10,12,"We propose that , instead , the HD system treats the 3D space as a set of interrelated 2D surfaces ."
26942416,the method,the human body,3,4,9,11,Auricle therapy is the method which diagnoses and treats the human body via the external ear .
27013536,a safe and successful intervention,complex and challenging problems,3,7,11,14,"Thoracic reconstruction remains a safe and successful intervention that reliably treats complex and challenging problems , allowing more complex thoracic surgery problems to be salvaged ."
27205253,Liver transplant,portal hypertension,0,1,11,12,"Liver transplant effectively treats the underlying defect and the complications of portal hypertension , or risk of malignancy for those disorders , in which the liver is affected ."
27205253,Liver transplant,underlying,0,1,5,5,"Liver transplant effectively treats the underlying defect and the complications of portal hypertension , or risk of malignancy for those disorders , in which the liver is affected ."
27257815,Our analysis,the important issue of interaction of different gene signatures in the survival analysis,0,1,3,15,Our analysis treats the important issue of interaction of different gene signatures in the survival analysis .
27361384,Omalizumab,chronic spontaneous urticaria,0,0,9,11,"Omalizumab , a recombinant anti-IgE antibody , effectively treats chronic spontaneous urticaria ."
27361384,a recombinant anti-IgE antibody,chronic spontaneous urticaria,2,5,9,11,"Omalizumab , a recombinant anti-IgE antibody , effectively treats chronic spontaneous urticaria ."
27631603,This nanoelectroablation therapy,autochthonous basal cell carcinoma ( BCC ) tumors,0,2,10,17,"This nanoelectroablation therapy effectively treats subdermal murine allograft tumors , autochthonous basal cell carcinoma ( BCC ) tumors in Ptch1+/-K14-Cre-ER p53   fl/fl mice , and UV-induced melanomas in C57/BL6 HGF/SF mice ."
27631603,This nanoelectroablation therapy,subdermal murine allograft tumors,0,2,5,8,"This nanoelectroablation therapy effectively treats subdermal murine allograft tumors , autochthonous basal cell carcinoma ( BCC ) tumors in Ptch1+/-K14-Cre-ER p53   fl/fl mice , and UV-induced melanomas in C57/BL6 HGF/SF mice ."
27736294,the therapeutic approach,the infected patients,9,11,20,22,"Each method has its advantages and drawbacks , but the therapeutic approach is cheap , effects quicker result and treats the infected patients ."
