sentence_id,medical,are,treated,treatment,medical_first_index,medical_last_index,are_first_index,are_last_index,treated_first_index,treated_last_index,treatment_first_index,treatment_last_index,sentence_text
15289511,severe RSV bronchiolitis,are,treated,antibiotics,5,7,8,8,9,9,11,11,"In clinical practice newborns with severe RSV bronchiolitis are treated with antibiotics , bronchodilators , steroids ."
15289511,severe RSV bronchiolitis,are,treated,bronchodilators,5,7,8,8,9,9,13,13,"In clinical practice newborns with severe RSV bronchiolitis are treated with antibiotics , bronchodilators , steroids ."
15572041,new smear-positive pulmonary tuberculosis,are,treated,a thrice-weekly regimen of antitubercular drugs,12,15,16,16,17,17,19,24,"Under the Revised National Tuberculosis Control Programme of India , patients with new smear-positive pulmonary tuberculosis are treated with a thrice-weekly regimen of antitubercular drugs ( 2H(3)R(3)Z(3)E(3)/4H(3)R(3 ) [ H isoniazid , R rifampicin , Z pyrazinamide and E ethambutol ] ) for 6 months ."
15606444,treatment-resistant focal epilepsy,are,treated,surgery,16,18,20,20,21,21,23,23,"Furthermore , the complexity between psychiatric comorbidities and epilepsy can also be appreciated in patients with treatment-resistant focal epilepsy who are treated with surgery , as some may experience a remission of presurgical mood and anxiety disorders after surgery , particularly when complete seizure freedom is achieved , whereas others experience an exacerbation in severity during the first 12 months after surgery and others may experience the development of de-novo psychiatric disorders ."
15987574,peritoneal surface malignancies,are,treated,hyperthermic intraperitoneal chemotherapy,2,4,5,5,6,6,11,13,"Patients with peritoneal surface malignancies are treated with cytoreductive surgery and hyperthermic intraperitoneal chemotherapy , commonly using mitomycin C ( MMC ) ."
15987574,peritoneal surface malignancies,are,treated,cytoreductive surgery,2,4,5,5,6,6,8,9,"Patients with peritoneal surface malignancies are treated with cytoreductive surgery and hyperthermic intraperitoneal chemotherapy , commonly using mitomycin C ( MMC ) ."
16017895,failed,are,treated,standard SCS,3,3,11,11,12,12,14,15,Seventy-eight patients with failed back surgery syndrome ( FBSS ) who are treated with standard SCS were enrolled in the study .
16086718,localized disease,are,treated,chemotherapy,2,3,4,4,6,6,10,10,Patients with localized disease are routinely treated with surgery and chemotherapy .
16086718,localized disease,are,treated,surgery,2,3,4,4,6,6,8,8,Patients with localized disease are routinely treated with surgery and chemotherapy .
16217367,suspected,are,treated,NIV,10,10,16,16,18,18,20,20,"A prospective study could further elucidate why patients with a suspected diagnosis of APE and COPD are not treated with NIV , as well as the clinical impact of the different strategies ."
16383529,thymic hyperplasia,are,treated,immunosuppressive therapy,19,20,22,22,23,23,25,26,Thymectomy is the preferred treatment for MG patients with thymomas but may not be necessary in MG patients with thymic hyperplasia who are treated with immunosuppressive therapy .
16550329,non-deleted 5q lower-risk myelodysplastic syndromes,are,treated,erythropoiesis-stimulating agents,5,9,13,13,14,14,16,17,"Purpose Most anemic patients with non-deleted 5q lower-risk myelodysplastic syndromes ( MDS ) are treated with erythropoiesis-stimulating agents ( ESAs ) , with a response rate of approximately 50 % ."
16550329,non-deleted 5q lower-risk myelodysplastic syndromes,are,treated,a response rate of approximately 50 %,5,9,13,13,14,14,23,29,"Purpose Most anemic patients with non-deleted 5q lower-risk myelodysplastic syndromes ( MDS ) are treated with erythropoiesis-stimulating agents ( ESAs ) , with a response rate of approximately 50 % ."
16704150,anal involvement,is,treated,abdominoperineal resection,3,4,5,5,7,7,9,10,Rectal cancer with anal involvement is typically treated with abdominoperineal resection ( APR ) .
16704168,anal involvement with good clinical response,are,treated,APR,3,8,12,12,14,14,16,16,Rectal cancers with anal involvement with good clinical response after neoadjuvant chemoradiotherapy are typically treated with APR .
17243525,atrial fibrillation,are,treated,a vitamin K antagonist,2,3,9,9,10,10,12,15,"Patients with atrial fibrillation who undergo intracoronary stenting traditionally are treated with a vitamin K antagonist ( VKA ) plus dual antiplatelet therapy ( DAPT ) , yet this treatment leads to high risks of bleeding ."
17243525,atrial fibrillation,are,treated,dual antiplatelet therapy,2,3,9,9,10,10,20,22,"Patients with atrial fibrillation who undergo intracoronary stenting traditionally are treated with a vitamin K antagonist ( VKA ) plus dual antiplatelet therapy ( DAPT ) , yet this treatment leads to high risks of bleeding ."
17353352,ruptured aneurysms,are,treated,nimodipine,2,3,4,4,5,5,7,7,"Patients with ruptured aneurysms are treated with nimodipine , a calcium-channel blocker , to help prevent vasospasm-related ischemia ."
17353354,symptomatic vasospasm,are,treated,pressors,2,3,4,4,9,9,11,11,Patients with symptomatic vasospasm are kept well hydrated and treated with pressors ( provided the aneurysm has been successfully clipped ) .
17713303,advanced non-small-cell lung cancer,are,treated,platinum-based chemotherapy,4,7,12,12,13,13,15,16,Survival in patients with advanced non-small-cell lung cancer ( NSCLC ) who are treated with platinum-based chemotherapy is rather variable .
17745237,end-stage renal disease,are,treated,epoetin alfa,2,4,7,7,9,9,11,12,"Patients with end-stage renal disease requiring hemodialysis are frequently treated with epoetin alfa ( recombinant human erythropoietin , rHuEPO ) for anemia ."
17824326,rectal cancer,are,treated,neoadjuvant chemoradiation,8,9,11,11,12,12,14,15,"In 10 - 24 % of patients with rectal cancer who are treated with neoadjuvant chemoradiation , no residual tumor is found after surgery ( ypT0 ) ."
17832327,advanced cervical cancer,are,treated,concurrent chemoradiotherapy,3,5,9,9,11,11,13,14,Patients with locally advanced cervical cancer ( LACC ) are usually treated with concurrent chemoradiotherapy .
17958094,cervical spine injuries,are,treated,external immobilization devices,6,8,9,9,10,10,12,14,"As the majority of patients with cervical spine injuries are treated with external immobilization devices , this new classification system can improve the closed treatment of cervical spine injuries in daily clinical practice ."
18083022,acute lymphoblastic leukemia,are,treated,chemotherapeutic drugs,2,4,8,8,9,9,14,15,"Patients with acute lymphoblastic leukemia ( ALL ) are treated with a variety of chemotherapeutic drugs , which can be transported by six multidrug resistance-associated proteins ( MRP ) ."
18294635,cardiac pump failure,is,treated,inotropic agents,3,5,6,6,7,7,9,10,Persistent hypotension with cardiac pump failure is treated with inotropic agents : dopamine and/or dobutamine .
18703150,congenital systemic-to-pulmonary shunt,are,treated,HLT,11,13,17,17,19,19,21,21,"At our institution , patients with severe right ventricular dysfunction or congenital systemic-to-pulmonary shunt ( CSPS ) are preferentially treated with HLT ."
18703150,severe right ventricular dysfunction,are,treated,HLT,6,9,17,17,19,19,21,21,"At our institution , patients with severe right ventricular dysfunction or congenital systemic-to-pulmonary shunt ( CSPS ) are preferentially treated with HLT ."
18704490,close diffusion coefficients,is,treated,this approach,5,7,8,8,9,9,11,12,"One small-molecule binary mixture with close diffusion coefficients is treated with this approach , demonstrating the effectiveness of the method ."
18807221,intractable seizures,are,treated,surgery,9,10,11,11,13,13,15,15,"Rather than undergoing corticectomy , HH patients with medically intractable seizures are now treated with surgery that targets the HH per se , e.g. HH removal , disconnection from the hypothalamus , stereotactic irradiation , and radiofrequency lesioning ."
18982042,resectable cancers,are,treated,definitive radiotherapy,3,4,5,5,6,6,8,9,Patients with incompletely resectable cancers are treated with definitive radiotherapy .
18996507,refractory duodenal ulcer,are,treated,incremental doses of ranitidine,5,7,12,12,13,13,15,18,"Once identified , patients with refractory duodenal ulcer or gastro-oesophageal reflux disease are treated with incremental doses of ranitidine titrated against the level of gastric acid secretion that remains during therapy ."
18996507,gastro-oesophageal reflux disease,are,treated,incremental doses of ranitidine,9,11,12,12,13,13,15,18,"Once identified , patients with refractory duodenal ulcer or gastro-oesophageal reflux disease are treated with incremental doses of ranitidine titrated against the level of gastric acid secretion that remains during therapy ."
19115733,overexpressed or mutated epidermal growth factor receptor ( EGFR ) related,are,treated,EGFR-tyrosine kinase inhibitors,3,13,17,17,18,18,20,22,NSCLC patients with overexpressed or mutated epidermal growth factor receptor ( EGFR ) related to disease progression are treated with EGFR-tyrosine kinase inhibitors ( EGFR-TKIs ) .
19203053,congenital adrenal hyperplasia,are,treated,supraphysiological doses of glucocorticoids,2,4,8,8,10,10,12,15,"Patients with congenital adrenal hyperplasia ( CAH ) are chronically treated with supraphysiological doses of glucocorticoids , which are known to induce insulin resistance ."
19965790,mild to moderate active TAO,are,treated,observation,3,7,8,8,9,9,11,11,Most patients with mild to moderate active TAO are treated with observation alone as the available treatment modalities effective in controlling the disease have many potential side effects .
20100475,systolic dysfunction,are,treated,angiotensin-converting enzyme ( ACE ) inhibitors,24,25,26,26,27,27,29,34,"Since 1987 , publications in widely circulated medical journals have reported improved survival and lower hospital readmission rates when patients with heart failure and systolic dysfunction are treated with angiotensin-converting enzyme ( ACE ) inhibitors ."
20200123,multi-digital or thumb amputations,are,treated,microsurgical toe transfers,6,9,10,10,12,12,14,16,Reconstruction of complex hand mutilations with multi-digital or thumb amputations are best treated with microsurgical toe transfers .
20280816,considerable necrotic debris,are,treated,surgical debridement,7,9,10,10,12,12,16,17,"Moreover , enlarging or symptomatic pseudocysts with considerable necrotic debris are better treated radiographically or with surgical debridement and drainage ."
20280816,considerable necrotic debris,are,treated,drainage,7,9,10,10,12,12,19,19,"Moreover , enlarging or symptomatic pseudocysts with considerable necrotic debris are better treated radiographically or with surgical debridement and drainage ."
20306947,surgical urolithiasis,are,treated,an initial endoscopic procedure,3,4,5,5,7,7,9,12,Aviation pilots with surgical urolithiasis are best treated with an initial endoscopic procedure .
